day,num,ticket,time,exit,enter
09/30/2015,64856,71,09/30/2015 08:05:39,45,42
09/30/2015,64857,60,09/30/2015 08:05:39,44,12
09/30/2015,64858,66,09/30/2015 08:05:39,44,16
09/30/2015,64859,50,09/30/2015 08:05:39,43,39
09/30/2015,64860,73,09/30/2015 08:05:39,43,19
09/30/2015,64861,50,09/30/2015 08:05:39,43,23
09/30/2015,64862,50,09/30/2015 08:05:39,41,18
09/30/2015,64863,66,09/30/2015 08:05:39,41,48
09/30/2015,64864,71,09/30/2015 08:05:39,41,45
09/30/2015,64865,50,09/30/2015 08:05:39,40,48
09/30/2015,64866,66,09/30/2015 08:05:39,40,6
09/30/2015,64867,66,09/30/2015 08:05:39,18,35
09/30/2015,64868,66,09/30/2015 08:05:39,14,15
09/30/2015,64869,73,09/30/2015 08:05:39,14,30
09/30/2015,64870,50,09/30/2015 08:05:39,14,28
09/30/2015,64871,73,09/30/2015 08:05:39,14,9
09/30/2015,64872,67,09/30/2015 08:05:40,45,24
09/30/2015,64873,73,09/30/2015 08:05:40,43,9
09/30/2015,64874,73,09/30/2015 08:05:40,43,29
09/30/2015,64875,66,09/30/2015 08:05:40,43,46
09/30/2015,64876,73,09/30/2015 08:05:40,42,34
09/30/2015,64877,66,09/30/2015 08:05:40,42,16
09/30/2015,64878,66,09/30/2015 08:05:40,41,17
09/30/2015,64879,50,09/30/2015 08:05:40,41,38
09/30/2015,64880,71,09/30/2015 08:05:40,41,47
09/30/2015,64881,71,09/30/2015 08:05:40,41,44
09/30/2015,64882,66,09/30/2015 08:05:40,40,13
09/30/2015,64883,66,09/30/2015 08:05:40,40,12
09/30/2015,64884,71,09/30/2015 08:05:40,40,44
09/30/2015,64885,73,09/30/2015 08:05:40,40,13
09/30/2015,64886,73,09/30/2015 08:05:40,18,33
09/30/2015,64887,73,09/30/2015 08:05:40,18,33
09/30/2015,64888,66,09/30/2015 08:05:40,18,30
09/30/2015,64889,50,09/30/2015 08:05:40,18,33
09/30/2015,64890,73,09/30/2015 08:05:40,18,34
09/30/2015,64891,66,09/30/2015 08:05:40,14,33
09/30/2015,64892,50,09/30/2015 08:05:40,14,15
09/30/2015,64893,50,09/30/2015 08:05:40,30,33
09/30/2015,64894,59,09/30/2015 08:05:40,22,29
09/30/2015,64895,73,09/30/2015 08:05:40,18,34
09/30/2015,64896,66,09/30/2015 08:05:41,44,16
09/30/2015,64897,68,09/30/2015 08:05:41,42,39
09/30/2015,64898,66,09/30/2015 08:05:41,42,39
09/30/2015,64899,71,09/30/2015 08:05:41,41,45
09/30/2015,64900,71,09/30/2015 08:05:41,41,46
09/30/2015,64901,73,09/30/2015 08:05:41,41,48
09/30/2015,64902,50,09/30/2015 08:05:41,40,48
09/30/2015,64903,50,09/30/2015 08:05:41,14,20
09/30/2015,64904,50,09/30/2015 08:05:41,19,15
09/30/2015,64905,71,09/30/2015 08:05:41,43,47
09/30/2015,64906,66,09/30/2015 08:05:42,45,19
09/30/2015,64907,66,09/30/2015 08:05:42,45,18
09/30/2015,64908,66,09/30/2015 08:05:42,44,47
09/30/2015,64909,67,09/30/2015 08:05:42,44,47
09/30/2015,64910,73,09/30/2015 08:05:42,43,8
09/30/2015,64911,50,09/30/2015 08:05:42,42,39
09/30/2015,64912,50,09/30/2015 08:05:42,41,47
09/30/2015,64913,71,09/30/2015 08:05:42,41,45
09/30/2015,64914,66,09/30/2015 08:05:42,41,36
09/30/2015,64915,50,09/30/2015 08:05:42,41,38
09/30/2015,64916,66,09/30/2015 08:05:42,40,17
09/30/2015,64917,50,09/30/2015 08:05:42,40,39
09/30/2015,64918,73,09/30/2015 08:05:42,18,33
09/30/2015,64919,66,09/30/2015 08:05:42,16,46
09/30/2015,64920,73,09/30/2015 08:05:42,14,30
09/30/2015,64921,73,09/30/2015 08:05:43,44,16
09/30/2015,64922,73,09/30/2015 08:05:43,43,29
09/30/2015,64923,50,09/30/2015 08:05:43,43,8
09/30/2015,64924,66,09/30/2015 08:05:43,41,48
09/30/2015,64925,50,09/30/2015 08:05:43,41,47
09/30/2015,64926,66,09/30/2015 08:05:43,40,17
09/30/2015,64927,53,09/30/2015 08:05:43,18,33
09/30/2015,64928,66,09/30/2015 08:05:43,14,19
09/30/2015,64929,50,09/30/2015 08:05:43,14,18
09/30/2015,64930,66,09/30/2015 08:05:43,27,23
09/30/2015,64931,66,09/30/2015 08:05:43,18,34
09/30/2015,64932,66,09/30/2015 08:05:43,43,40
09/30/2015,64933,66,09/30/2015 08:05:44,41,48
09/30/2015,64934,66,09/30/2015 08:05:44,43,39
09/30/2015,64935,66,09/30/2015 08:05:44,43,28
09/30/2015,64936,66,09/30/2015 08:05:44,43,8
09/30/2015,64937,73,09/30/2015 08:05:44,43,23
09/30/2015,64938,50,09/30/2015 08:05:44,41,43
09/30/2015,64939,66,09/30/2015 08:05:44,41,48
09/30/2015,64940,73,09/30/2015 08:05:44,41,48
09/30/2015,64941,66,09/30/2015 08:05:44,41,48
09/30/2015,64942,66,09/30/2015 08:05:44,40,15
09/30/2015,64943,50,09/30/2015 08:05:44,14,15
09/30/2015,64944,50,09/30/2015 08:05:44,14,15
09/30/2015,64945,50,09/30/2015 08:05:44,20,22
09/30/2015,64946,73,09/30/2015 08:05:45,45,48
09/30/2015,64947,71,09/30/2015 08:05:45,44,47
09/30/2015,64948,50,09/30/2015 08:05:45,43,32
09/30/2015,64949,66,09/30/2015 08:05:45,43,45
09/30/2015,64950,73,09/30/2015 08:05:45,42,35
09/30/2015,64951,66,09/30/2015 08:05:45,41,34
09/30/2015,64952,50,09/30/2015 08:05:45,41,34
09/30/2015,64953,66,09/30/2015 08:05:45,40,15
09/30/2015,64954,50,09/30/2015 08:05:45,40,11
09/30/2015,64955,66,09/30/2015 08:05:45,18,31
09/30/2015,64956,66,09/30/2015 08:05:45,14,36
09/30/2015,64957,73,09/30/2015 08:05:45,14,33
09/30/2015,64958,50,09/30/2015 08:05:45,14,23
09/30/2015,64959,73,09/30/2015 08:05:45,38,36
09/30/2015,64960,73,09/30/2015 08:05:45,43,19
09/30/2015,64961,66,09/30/2015 08:05:46,45,22
09/30/2015,64962,71,09/30/2015 08:05:46,45,47
09/30/2015,64963,69,09/30/2015 08:05:46,44,47
09/30/2015,64964,50,09/30/2015 08:05:46,43,23
09/30/2015,64965,66,09/30/2015 08:05:46,43,8
09/30/2015,64966,71,09/30/2015 08:05:46,43,47
09/30/2015,64967,66,09/30/2015 08:05:46,42,35
09/30/2015,64968,71,09/30/2015 08:05:46,41,45
09/30/2015,64969,66,09/30/2015 08:05:46,41,44
09/30/2015,64970,66,09/30/2015 08:05:46,41,48
09/30/2015,64971,66,09/30/2015 08:05:46,41,16
09/30/2015,64972,66,09/30/2015 08:05:46,40,10
09/30/2015,64973,66,09/30/2015 08:05:46,14,27
09/30/2015,64974,50,09/30/2015 08:05:46,23,22
09/30/2015,64975,50,09/30/2015 08:05:46,41,47
09/30/2015,64976,66,09/30/2015 08:05:47,41,44
09/30/2015,64977,71,09/30/2015 08:05:47,44,47
09/30/2015,64978,66,09/30/2015 08:05:47,43,6
09/30/2015,64979,73,09/30/2015 08:05:47,43,32
09/30/2015,64980,66,09/30/2015 08:05:47,41,22
09/30/2015,64981,71,09/30/2015 08:05:47,41,46
09/30/2015,64982,73,09/30/2015 08:05:47,40,16
09/30/2015,64983,50,09/30/2015 08:05:47,40,10
09/30/2015,64984,66,09/30/2015 08:05:47,14,16
09/30/2015,64985,66,09/30/2015 08:05:47,14,16
09/30/2015,64986,50,09/30/2015 08:05:48,43,47
09/30/2015,64987,71,09/30/2015 08:05:48,43,45
09/30/2015,64988,66,09/30/2015 08:05:48,42,38
09/30/2015,64989,73,09/30/2015 08:05:48,42,35
09/30/2015,64990,66,09/30/2015 08:05:48,41,16
09/30/2015,64991,50,09/30/2015 08:05:48,41,38
09/30/2015,64992,66,09/30/2015 08:05:48,41,35
09/30/2015,64993,66,09/30/2015 08:05:48,41,48
09/30/2015,64994,71,09/30/2015 08:05:48,40,46
09/30/2015,64995,66,09/30/2015 08:05:48,39,48
09/30/2015,64996,73,09/30/2015 08:05:48,18,33
09/30/2015,64997,68,09/30/2015 08:05:48,18,33
09/30/2015,64998,50,09/30/2015 08:05:48,18,37
09/30/2015,64999,50,09/30/2015 08:05:48,14,26
09/30/2015,65000,50,09/30/2015 08:05:48,14,27
09/30/2015,65001,50,09/30/2015 08:05:48,34,30
09/30/2015,65002,66,09/30/2015 08:05:48,44,38
09/30/2015,65003,66,09/30/2015 08:05:49,41,48
09/30/2015,65004,66,09/30/2015 08:05:49,45,39
09/30/2015,65005,50,09/30/2015 08:05:49,44,16
09/30/2015,65006,50,09/30/2015 08:05:49,43,8
09/30/2015,65007,66,09/30/2015 08:05:49,43,28
09/30/2015,65008,66,09/30/2015 08:05:49,41,45
09/30/2015,65009,66,09/30/2015 08:05:49,41,43
09/30/2015,65010,66,09/30/2015 08:05:49,40,45
09/30/2015,65011,66,09/30/2015 08:05:49,40,44
09/30/2015,65012,73,09/30/2015 08:05:49,40,14
09/30/2015,65013,71,09/30/2015 08:05:49,40,47
09/30/2015,65014,68,09/30/2015 08:05:49,40,11
09/30/2015,65015,73,09/30/2015 08:05:49,14,25
09/30/2015,65016,73,09/30/2015 08:05:49,14,30
09/30/2015,65017,59,09/30/2015 08:05:49,14,22
09/30/2015,65018,73,09/30/2015 08:05:49,14,31
09/30/2015,65019,50,09/30/2015 08:05:49,34,42
09/30/2015,65020,73,09/30/2015 08:05:49,39,40
09/30/2015,65021,66,09/30/2015 08:05:49,43,39
09/30/2015,65022,50,09/30/2015 08:05:49,14,16
09/30/2015,65023,66,09/30/2015 08:05:50,44,48
09/30/2015,65024,50,09/30/2015 08:05:50,43,45
09/30/2015,65025,71,09/30/2015 08:05:50,43,47
09/30/2015,65026,66,09/30/2015 08:05:50,43,8
09/30/2015,65027,100,09/30/2015 08:05:50,43,46
09/30/2015,65028,71,09/30/2015 08:05:50,43,47
09/30/2015,65029,71,09/30/2015 08:05:50,43,46
09/30/2015,65030,50,09/30/2015 08:05:50,42,35
09/30/2015,65031,66,09/30/2015 08:05:50,42,18
09/30/2015,65032,50,09/30/2015 08:05:50,41,47
09/30/2015,65033,66,09/30/2015 08:05:50,40,44
09/30/2015,65034,68,09/30/2015 08:05:50,40,12
09/30/2015,65035,66,09/30/2015 08:05:50,18,31
09/30/2015,65036,66,09/30/2015 08:05:50,18,34
09/30/2015,65037,60,09/30/2015 08:05:50,18,31
09/30/2015,65038,50,09/30/2015 08:05:50,14,26
09/30/2015,65039,66,09/30/2015 08:05:50,14,27
09/30/2015,65040,66,09/30/2015 08:05:50,14,16
09/30/2015,65041,66,09/30/2015 08:05:50,5,18
09/30/2015,65042,50,09/30/2015 08:05:51,45,47
09/30/2015,65043,66,09/30/2015 08:05:51,45,20
09/30/2015,65044,71,09/30/2015 08:05:51,44,47
09/30/2015,65045,66,09/30/2015 08:05:51,43,8
09/30/2015,65046,71,09/30/2015 08:05:51,43,47
09/30/2015,65047,73,09/30/2015 08:05:51,41,34
09/30/2015,65048,66,09/30/2015 08:05:51,41,48
09/30/2015,65049,71,09/30/2015 08:05:51,40,46
09/30/2015,65050,50,09/30/2015 08:05:51,40,11
09/30/2015,65051,71,09/30/2015 08:05:51,40,45
09/30/2015,65052,66,09/30/2015 08:05:51,40,12
09/30/2015,65053,73,09/30/2015 08:05:51,40,14
09/30/2015,65054,66,09/30/2015 08:05:51,18,33
09/30/2015,65055,66,09/30/2015 08:05:51,14,24
09/30/2015,65056,66,09/30/2015 08:05:51,14,30
09/30/2015,65057,66,09/30/2015 08:05:51,14,31
09/30/2015,65058,50,09/30/2015 08:05:51,14,22
09/30/2015,65059,66,09/30/2015 08:05:51,34,42
09/30/2015,65060,69,09/30/2015 08:05:52,6,17
09/30/2015,65061,66,09/30/2015 08:05:52,43,8
09/30/2015,65062,66,09/30/2015 08:05:52,43,21
09/30/2015,65063,66,09/30/2015 08:05:52,43,8
09/30/2015,65064,68,09/30/2015 08:05:52,42,35
09/30/2015,65065,73,09/30/2015 08:05:52,42,38
09/30/2015,65066,50,09/30/2015 08:05:52,41,46
09/30/2015,65067,66,09/30/2015 08:05:52,40,18
09/30/2015,65068,50,09/30/2015 08:05:52,40,11
09/30/2015,65069,66,09/30/2015 08:05:52,40,12
09/30/2015,65070,66,09/30/2015 08:05:52,18,31
09/30/2015,65071,66,09/30/2015 08:05:52,14,38
09/30/2015,65072,66,09/30/2015 08:05:52,44,16
09/30/2015,65073,50,09/30/2015 08:05:53,45,16
09/30/2015,65074,71,09/30/2015 08:05:53,44,47
09/30/2015,65075,66,09/30/2015 08:05:53,43,44
09/30/2015,65076,50,09/30/2015 08:05:53,43,48
09/30/2015,65077,66,09/30/2015 08:05:53,42,37
09/30/2015,65078,66,09/30/2015 08:05:53,40,48
09/30/2015,65079,71,09/30/2015 08:05:53,40,47
09/30/2015,65080,73,09/30/2015 08:05:53,40,11
09/30/2015,65081,50,09/30/2015 08:05:53,18,34
09/30/2015,65082,50,09/30/2015 08:05:53,14,21
09/30/2015,65083,50,09/30/2015 08:05:53,27,5
09/30/2015,65084,66,09/30/2015 08:05:54,44,35
09/30/2015,65085,71,09/30/2015 08:05:54,43,46
09/30/2015,65086,50,09/30/2015 08:05:54,42,35
09/30/2015,65087,50,09/30/2015 08:05:54,41,35
09/30/2015,65088,66,09/30/2015 08:05:54,40,14
09/30/2015,65089,50,09/30/2015 08:05:54,40,44
09/30/2015,65090,71,09/30/2015 08:05:54,40,47
09/30/2015,65091,73,09/30/2015 08:05:54,40,48
09/30/2015,65092,66,09/30/2015 08:05:54,40,15
09/30/2015,65093,50,09/30/2015 08:05:54,14,27
09/30/2015,65094,73,09/30/2015 08:05:54,14,33
09/30/2015,65095,66,09/30/2015 08:05:54,14,33
09/30/2015,65096,73,09/30/2015 08:05:54,5,37
09/30/2015,65097,68,09/30/2015 08:05:55,5,38
09/30/2015,65098,50,09/30/2015 08:05:55,43,32
09/30/2015,65099,50,09/30/2015 08:05:55,43,48
09/30/2015,65100,50,09/30/2015 08:05:55,43,20
09/30/2015,65101,73,09/30/2015 08:05:55,43,5
09/30/2015,65102,50,09/30/2015 08:05:55,42,16
09/30/2015,65103,71,09/30/2015 08:05:55,41,46
09/30/2015,65104,71,09/30/2015 08:05:55,40,43
09/30/2015,65105,66,09/30/2015 08:05:55,18,31
09/30/2015,65106,66,09/30/2015 08:05:55,14,18
09/30/2015,65107,73,09/30/2015 08:05:55,14,25
09/30/2015,65108,102,09/30/2015 08:05:55,30,41
09/30/2015,65109,50,09/30/2015 08:05:56,45,47
09/30/2015,65110,66,09/30/2015 08:05:56,44,36
09/30/2015,65111,50,09/30/2015 08:05:56,44,48
09/30/2015,65112,66,09/30/2015 08:05:56,43,45
09/30/2015,65113,66,09/30/2015 08:05:56,42,39
09/30/2015,65114,73,09/30/2015 08:05:56,41,11
09/30/2015,65115,66,09/30/2015 08:05:56,41,48
09/30/2015,65116,50,09/30/2015 08:05:56,41,48
09/30/2015,65117,66,09/30/2015 08:05:56,40,44
09/30/2015,65118,71,09/30/2015 08:05:56,40,45
09/30/2015,65119,71,09/30/2015 08:05:56,40,46
09/30/2015,65120,60,09/30/2015 08:05:56,18,25
09/30/2015,65121,50,09/30/2015 08:05:56,14,27
09/30/2015,65122,73,09/30/2015 08:05:56,14,17
09/30/2015,65123,50,09/30/2015 08:05:56,14,21
09/30/2015,65124,50,09/30/2015 08:05:56,14,17
09/30/2015,65125,73,09/30/2015 08:05:56,22,29
09/30/2015,65126,66,09/30/2015 08:05:57,43,23
09/30/2015,65127,66,09/30/2015 08:05:57,42,18
09/30/2015,65128,68,09/30/2015 08:05:57,42,34
09/30/2015,65129,71,09/30/2015 08:05:57,40,46
09/30/2015,65130,73,09/30/2015 08:05:57,40,48
09/30/2015,65131,50,09/30/2015 08:05:57,40,15
09/30/2015,65132,71,09/30/2015 08:05:57,40,45
09/30/2015,65133,66,09/30/2015 08:05:57,40,11
09/30/2015,65134,69,09/30/2015 08:05:57,18,31
09/30/2015,65135,50,09/30/2015 08:05:57,18,34
09/30/2015,65136,66,09/30/2015 08:05:57,16,42
09/30/2015,65137,66,09/30/2015 08:05:57,14,29
09/30/2015,65138,73,09/30/2015 08:05:57,14,22
09/30/2015,65139,66,09/30/2015 08:05:57,14,20
09/30/2015,65140,50,09/30/2015 08:05:57,27,25
09/30/2015,65141,50,09/30/2015 08:05:57,43,29
09/30/2015,65142,67,09/30/2015 08:05:58,46,42
09/30/2015,65143,66,09/30/2015 08:05:58,5,20
09/30/2015,65144,71,09/30/2015 08:05:58,45,42
09/30/2015,65145,50,09/30/2015 08:05:58,43,21
09/30/2015,65146,73,09/30/2015 08:05:58,43,29
09/30/2015,65147,66,09/30/2015 08:05:58,43,8
09/30/2015,65148,66,09/30/2015 08:05:58,43,5
09/30/2015,65149,73,09/30/2015 08:05:58,41,17
09/30/2015,65150,71,09/30/2015 08:05:58,41,47
09/30/2015,65151,73,09/30/2015 08:05:58,40,48
09/30/2015,65152,71,09/30/2015 08:05:58,40,47
09/30/2015,65153,71,09/30/2015 08:05:58,40,46
09/30/2015,65154,50,09/30/2015 08:05:58,40,44
09/30/2015,65155,50,09/30/2015 08:05:58,16,42
09/30/2015,65156,67,09/30/2015 08:05:58,14,18
09/30/2015,65157,66,09/30/2015 08:05:59,44,33
09/30/2015,65158,50,09/30/2015 08:05:59,44,31
09/30/2015,65159,73,09/30/2015 08:05:59,43,48
09/30/2015,65160,73,09/30/2015 08:05:59,43,29
09/30/2015,65161,66,09/30/2015 08:05:59,42,34
09/30/2015,65162,73,09/30/2015 08:05:59,42,38
09/30/2015,65163,73,09/30/2015 08:05:59,41,15
09/30/2015,65164,73,09/30/2015 08:05:59,40,48
09/30/2015,65165,73,09/30/2015 08:05:59,40,12
09/30/2015,65166,73,09/30/2015 08:05:59,40,48
09/30/2015,65167,71,09/30/2015 08:05:59,40,47
09/30/2015,65168,73,09/30/2015 08:05:59,14,30
09/30/2015,65169,50,09/30/2015 08:05:59,22,29
09/30/2015,65170,66,09/30/2015 08:05:59,27,26
09/30/2015,65171,66,09/30/2015 08:05:59,27,26
09/30/2015,65172,68,09/30/2015 08:05:59,27,23
09/30/2015,65173,66,09/30/2015 08:05:59,34,20
09/30/2015,65174,50,09/30/2015 08:06:00,45,31
09/30/2015,65175,50,09/30/2015 08:06:00,43,48
09/30/2015,65176,66,09/30/2015 08:06:00,43,6
09/30/2015,65177,50,09/30/2015 08:06:00,42,16
09/30/2015,65178,50,09/30/2015 08:06:00,41,39
09/30/2015,65179,73,09/30/2015 08:06:00,40,48
09/30/2015,65180,71,09/30/2015 08:06:00,40,47
09/30/2015,65181,71,09/30/2015 08:06:00,40,47
09/30/2015,65182,68,09/30/2015 08:06:00,17,41
09/30/2015,65183,50,09/30/2015 08:06:00,14,24
09/30/2015,65184,50,09/30/2015 08:06:00,14,39
09/30/2015,65185,66,09/30/2015 08:06:00,14,16
09/30/2015,65186,50,09/30/2015 08:06:00,34,5
09/30/2015,65187,73,09/30/2015 08:06:00,27,41
09/30/2015,65188,50,09/30/2015 08:06:00,14,18
09/30/2015,65189,50,09/30/2015 08:06:01,41,46
09/30/2015,65190,66,09/30/2015 08:06:01,45,42
09/30/2015,65191,66,09/30/2015 08:06:01,44,30
09/30/2015,65192,66,09/30/2015 08:06:01,44,39
09/30/2015,65193,68,09/30/2015 08:06:01,43,8
09/30/2015,65194,73,09/30/2015 08:06:01,43,8
09/30/2015,65195,66,09/30/2015 08:06:01,42,34
09/30/2015,65196,73,09/30/2015 08:06:01,41,35
09/30/2015,65197,71,09/30/2015 08:06:01,40,46
09/30/2015,65198,71,09/30/2015 08:06:01,40,46
09/30/2015,65199,73,09/30/2015 08:06:01,40,47
09/30/2015,65200,66,09/30/2015 08:06:01,40,44
09/30/2015,65201,73,09/30/2015 08:06:01,40,39
09/30/2015,65202,66,09/30/2015 08:06:01,14,21
09/30/2015,65203,50,09/30/2015 08:06:01,14,21
09/30/2015,65204,66,09/30/2015 08:06:01,30,46
09/30/2015,65205,50,09/30/2015 08:06:02,45,42
09/30/2015,65206,50,09/30/2015 08:06:02,44,30
09/30/2015,65207,73,09/30/2015 08:06:02,44,36
09/30/2015,65208,50,09/30/2015 08:06:02,43,47
09/30/2015,65209,73,09/30/2015 08:06:02,43,8
09/30/2015,65210,67,09/30/2015 08:06:02,43,46
09/30/2015,65211,50,09/30/2015 08:06:02,43,46
09/30/2015,65212,50,09/30/2015 08:06:02,41,18
09/30/2015,65213,66,09/30/2015 08:06:02,41,16
09/30/2015,65214,71,09/30/2015 08:06:02,41,45
09/30/2015,65215,73,09/30/2015 08:06:02,41,16
09/30/2015,65216,66,09/30/2015 08:06:02,40,45
09/30/2015,65217,50,09/30/2015 08:06:02,40,11
09/30/2015,65218,50,09/30/2015 08:06:02,18,31
09/30/2015,65219,66,09/30/2015 08:06:02,15,14
09/30/2015,65220,50,09/30/2015 08:06:02,14,18
09/30/2015,65221,50,09/30/2015 08:06:02,14,17
09/30/2015,65222,50,09/30/2015 08:06:02,23,13
09/30/2015,65223,50,09/30/2015 08:06:02,27,26
09/30/2015,65224,66,09/30/2015 08:06:02,27,26
09/30/2015,65225,66,09/30/2015 08:06:02,16,40
09/30/2015,65226,50,09/30/2015 08:06:03,43,48
09/30/2015,65227,66,09/30/2015 08:06:03,43,20
09/30/2015,65228,50,09/30/2015 08:06:03,43,20
09/30/2015,65229,66,09/30/2015 08:06:03,42,38
09/30/2015,65230,66,09/30/2015 08:06:03,41,39
09/30/2015,65231,68,09/30/2015 08:06:03,40,35
09/30/2015,65232,73,09/30/2015 08:06:03,15,11
09/30/2015,65233,66,09/30/2015 08:06:03,14,21
09/30/2015,65234,66,09/30/2015 08:06:03,14,18
09/30/2015,65235,73,09/30/2015 08:06:03,14,25
09/30/2015,65236,50,09/30/2015 08:06:04,41,35
09/30/2015,65237,66,09/30/2015 08:06:04,43,20
09/30/2015,65238,73,09/30/2015 08:06:04,43,5
09/30/2015,65239,73,09/30/2015 08:06:04,14,30
09/30/2015,65240,50,09/30/2015 08:06:04,14,26
09/30/2015,65241,66,09/30/2015 08:06:04,30,42
09/30/2015,65242,66,09/30/2015 08:06:04,27,23
09/30/2015,65243,69,09/30/2015 08:06:04,43,22
09/30/2015,65244,50,09/30/2015 08:06:05,45,47
09/30/2015,65245,66,09/30/2015 08:06:05,45,32
09/30/2015,65246,73,09/30/2015 08:06:05,44,33
09/30/2015,65247,66,09/30/2015 08:06:05,43,32
09/30/2015,65248,71,09/30/2015 08:06:05,43,46
09/30/2015,65249,66,09/30/2015 08:06:05,43,45
09/30/2015,65250,50,09/30/2015 08:06:05,43,20
09/30/2015,65251,73,09/30/2015 08:06:05,41,10
09/30/2015,65252,66,09/30/2015 08:06:05,40,46
09/30/2015,65253,73,09/30/2015 08:06:05,40,48
09/30/2015,65254,50,09/30/2015 08:06:05,16,42
09/30/2015,65255,66,09/30/2015 08:06:05,14,27
09/30/2015,65256,50,09/30/2015 08:06:05,14,30
09/30/2015,65257,50,09/30/2015 08:06:05,14,22
09/30/2015,65258,50,09/30/2015 08:06:05,14,22
09/30/2015,65259,50,09/30/2015 08:06:05,27,26
09/30/2015,65260,73,09/30/2015 08:06:05,14,20
09/30/2015,65261,66,09/30/2015 08:06:06,44,8
09/30/2015,65262,50,09/30/2015 08:06:06,44,30
09/30/2015,65263,66,09/30/2015 08:06:06,43,8
09/30/2015,65264,66,09/30/2015 08:06:06,43,32
09/30/2015,65265,66,09/30/2015 08:06:06,43,8
09/30/2015,65266,50,09/30/2015 08:06:06,43,25
09/30/2015,65267,66,09/30/2015 08:06:06,43,45
09/30/2015,65268,66,09/30/2015 08:06:06,40,45
09/30/2015,65269,73,09/30/2015 08:06:06,40,11
09/30/2015,65270,66,09/30/2015 08:06:06,17,14
09/30/2015,65271,66,09/30/2015 08:06:06,14,23
09/30/2015,65272,66,09/30/2015 08:06:06,14,27
09/30/2015,65273,66,09/30/2015 08:06:06,27,25
09/30/2015,65274,73,09/30/2015 08:06:06,26,26
09/30/2015,65275,66,09/30/2015 08:06:06,48,46
09/30/2015,65276,66,09/30/2015 08:06:07,5,34
09/30/2015,65277,66,09/30/2015 08:06:07,45,47
09/30/2015,65278,66,09/30/2015 08:06:07,44,47
09/30/2015,65279,71,09/30/2015 08:06:07,43,47
09/30/2015,65280,60,09/30/2015 08:06:07,43,22
09/30/2015,65281,73,09/30/2015 08:06:07,41,15
09/30/2015,65282,66,09/30/2015 08:06:07,41,15
09/30/2015,65283,73,09/30/2015 08:06:07,41,13
09/30/2015,65284,71,09/30/2015 08:06:07,41,46
09/30/2015,65285,66,09/30/2015 08:06:07,40,48
09/30/2015,65286,71,09/30/2015 08:06:07,40,46
09/30/2015,65287,73,09/30/2015 08:06:07,14,29
09/30/2015,65288,66,09/30/2015 08:06:07,14,21
09/30/2015,65289,50,09/30/2015 08:06:07,14,33
09/30/2015,65290,66,09/30/2015 08:06:07,43,17
09/30/2015,65291,66,09/30/2015 08:06:07,14,9
09/30/2015,65292,66,09/30/2015 08:06:08,5,17
09/30/2015,65293,50,09/30/2015 08:06:08,43,5
09/30/2015,65294,73,09/30/2015 08:06:08,43,8
09/30/2015,65295,73,09/30/2015 08:06:08,43,32
09/30/2015,65296,71,09/30/2015 08:06:08,43,47
09/30/2015,65297,66,09/30/2015 08:06:08,43,45
09/30/2015,65298,50,09/30/2015 08:06:08,42,16
09/30/2015,65299,66,09/30/2015 08:06:08,42,34
09/30/2015,65300,73,09/30/2015 08:06:08,42,37
09/30/2015,65301,66,09/30/2015 08:06:08,42,37
09/30/2015,65302,66,09/30/2015 08:06:08,41,12
09/30/2015,65303,66,09/30/2015 08:06:08,40,45
09/30/2015,65304,66,09/30/2015 08:06:08,40,47
09/30/2015,65305,50,09/30/2015 08:06:08,17,42
09/30/2015,65306,50,09/30/2015 08:06:08,14,23
09/30/2015,65307,66,09/30/2015 08:06:08,27,43
09/30/2015,65308,73,09/30/2015 08:06:08,27,26
09/30/2015,65309,50,09/30/2015 08:06:08,27,25
09/30/2015,65310,66,09/30/2015 08:06:08,43,29
09/30/2015,65311,66,09/30/2015 08:06:08,16,44
09/30/2015,65312,66,09/30/2015 08:06:09,7,47
09/30/2015,65313,66,09/30/2015 08:06:09,5,43
09/30/2015,65314,71,09/30/2015 08:06:09,44,47
09/30/2015,65315,73,09/30/2015 08:06:09,44,35
09/30/2015,65316,71,09/30/2015 08:06:09,44,47
09/30/2015,65317,68,09/30/2015 08:06:09,43,44
09/30/2015,65318,66,09/30/2015 08:06:09,43,47
09/30/2015,65319,71,09/30/2015 08:06:09,43,46
09/30/2015,65320,68,09/30/2015 08:06:09,41,12
09/30/2015,65321,68,09/30/2015 08:06:09,41,47
09/30/2015,65322,71,09/30/2015 08:06:09,40,42
09/30/2015,65323,50,09/30/2015 08:06:09,40,48
09/30/2015,65324,50,09/30/2015 08:06:09,40,17
09/30/2015,65325,71,09/30/2015 08:06:09,40,47
09/30/2015,65326,66,09/30/2015 08:06:09,40,10
09/30/2015,65327,66,09/30/2015 08:06:09,14,29
09/30/2015,65328,68,09/30/2015 08:06:09,14,31
09/30/2015,65329,73,09/30/2015 08:06:09,14,23
09/30/2015,65330,50,09/30/2015 08:06:09,27,45
09/30/2015,65331,50,09/30/2015 08:06:09,27,26
09/30/2015,65332,66,09/30/2015 08:06:09,44,46
09/30/2015,65333,71,09/30/2015 08:06:10,43,45
09/30/2015,65334,66,09/30/2015 08:06:10,43,8
09/30/2015,65335,66,09/30/2015 08:06:10,41,12
09/30/2015,65336,66,09/30/2015 08:06:10,41,46
09/30/2015,65337,71,09/30/2015 08:06:10,40,45
